timestamp,mode,document,status,chunks,tokens,error
2026-03-03T09:35:43.245470,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/institui_a_politica_nacional_de_promocao_da_igualdade_racial_pnpir_decreto_4886.docx,failed,0,0,Failed to ingest document institui_a_politica_nacional_de_promocao_da_igualdade_racial_pnpir_decreto_4886: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:43.298812,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/investigacao_de_paternidade_lei_8560.docx,failed,0,0,Failed to ingest document investigacao_de_paternidade_lei_8560: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:43.322574,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/lei_10169.docx,failed,0,0,Failed to ingest document lei_10169: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:43.357664,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/lei_14010.docx,failed,0,0,Failed to ingest document lei_14010: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:43.439398,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/lei_de_apoio_as_pessoas_com_deficiencia_lei_7853_de_1989.docx,failed,0,0,Failed to ingest document lei_de_apoio_as_pessoas_com_deficiencia_lei_7853_de_1989: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:43.462810,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/lei_de_atendimento_preferencial_lei_10048.docx,failed,0,0,Failed to ingest document lei_de_atendimento_preferencial_lei_10048: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:44.068651,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/lei_de_introducao_as_normas_do_direito_brasileiro_lindb.docx,failed,0,0,Failed to ingest document lei_de_introducao_as_normas_do_direito_brasileiro_lindb: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:44.645157,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/lei_de_locacoes_lei_8245.docx,failed,0,0,Failed to ingest document lei_de_locacoes_lei_8245: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:44.657514,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/lei_do_passe_livre_as_pessoas_portadoras_de_deficiencia_lei_8899.docx,failed,0,0,Failed to ingest document lei_do_passe_livre_as_pessoas_portadoras_de_deficiencia_lei_8899: 'EmbeddingService' object has no attribute 'model'
2026-03-03T09:35:44.678216,incremental,/Users/gabrielramos/BotSalinha/ingestion/docs_rag/legislacao_grifada_e_anotada_atualiz_em_01_01_2026/civil/matricula_e_registo_de_imoveis_rurais_lei_6789.docx,failed,0,0,Failed to ingest document matricula_e_registo_de_imoveis_rurais_lei_6789: 'EmbeddingService' object has no attribute 'model'
